dice,iou,accuracy,sensitivity,specificity,image_id
0.9183533787727356,0.8490327000617981,0.9872589111328125,0.9690466523170471,0.9887131452560425,258
0.9465858936309814,0.8985885977745056,0.99407958984375,0.9497237801551819,0.9966729283332825,259
0.8411011695861816,0.725776195526123,0.85943603515625,0.7794188261032104,0.9325062036514282,260
0.9079872965812683,0.8314805030822754,0.975250244140625,0.9901027083396912,0.9731606841087341,261
0.9875525236129761,0.975411057472229,0.99005126953125,0.9888362288475037,0.9908583164215088,262
0.8993366956710815,0.8170860409736633,0.973602294921875,0.8999650478363037,0.9847056269645691,263
0.6560909748077393,0.4881959855556488,0.964935302734375,1.0,0.9637218713760376,264
0.11407562345266342,0.060487907379865646,0.7279205322265625,1.0,0.7230694890022278,265
0.727225661277771,0.5713704228401184,0.88751220703125,0.9530598521232605,0.8752738833427429,266
0.7940027713775635,0.6583786010742188,0.9750518798828125,0.990568995475769,0.9742602705955505,267
0.9293228983879089,0.8679768443107605,0.99200439453125,1.0,0.9915607571601868,268
0.9375,0.8823529481887817,0.9979248046875,0.886956512928009,0.9999068379402161,269
0.8266363143920898,0.7045013904571533,0.7255401611328125,0.705324113368988,0.985011637210846,270
0.9698355793952942,0.9414376616477966,0.9957733154296875,0.9922014474868774,0.9960359334945679,271
0.2848598062992096,0.16608543694019318,0.9708099365234375,1.0,0.9706392288208008,272
0.9550753235816956,0.9140136241912842,0.99517822265625,1.0,0.9949177503585815,273
0.7117353677749634,0.5524760484695435,0.96649169921875,0.8745161294937134,0.9710583686828613,274
0.9653007984161377,0.9329288601875305,0.9969635009765625,0.9871612191200256,0.9974016547203064,275
0.9542425870895386,0.9124893546104431,0.9984283447265625,0.9258620738983154,0.999735951423645,276
0.9593005776405334,0.9217844605445862,0.9979400634765625,0.949284017086029,0.9992170333862305,277
0.9725790619850159,0.946621835231781,0.9944305419921875,0.9976880550384521,0.9940726161003113,278
0.9423361420631409,0.8909599184989929,0.9982147216796875,0.9755101799964905,0.9985594153404236,279
0.9143518805503845,0.8422175049781799,0.998870849609375,0.9924623370170593,0.9989100098609924,280
0.9795542359352112,0.9599277973175049,0.9983062744140625,0.9833579659461975,0.9989495873451233,281
0.9606817960739136,0.9243384003639221,0.9969024658203125,0.998389720916748,0.9968438744544983,282
0.3076923191547394,0.1818181872367859,0.9328460693359375,0.1818181872367859,1.0,283
0.9599999785423279,0.9230769276618958,0.9989471435546875,0.9528193473815918,0.9995670318603516,284
0.9524893164634705,0.9092884063720703,0.9974517822265625,0.9167579412460327,0.9997645616531372,285
0.9408493638038635,0.8883054852485657,0.996429443359375,0.8887296915054321,0.9999842643737793,286
0.566834568977356,0.39551231265068054,0.6312713623046875,0.40046095848083496,0.9810394048690796,287
0.9357660412788391,0.8792860507965088,0.992156982421875,0.8796992301940918,0.9999673366546631,288
0.6781024932861328,0.5129765868186951,0.8425140380859375,0.7566119432449341,0.8666353821754456,289
0.950139582157135,0.9050151705741882,0.9942779541015625,0.9497607946395874,0.9969890117645264,290
0.8371767997741699,0.7199519276618958,0.9964447021484375,0.7199519276618958,1.0,291
0.9691391587257385,0.9401260614395142,0.998260498046875,0.9440928101539612,0.9998742938041687,292
0.8982475996017456,0.8152899146080017,0.9835205078125,0.8791958689689636,0.9929301142692566,293
0.5225165486335754,0.35365307331085205,0.977996826171875,0.37769266963005066,0.9977619051933289,294
0.9088616967201233,0.8329481482505798,0.992279052734375,0.999603807926178,0.9919856786727905,295
0.9447236061096191,0.8952381014823914,0.997314453125,0.9573519825935364,0.9982959628105164,296
0.899328887462616,0.8170731663703918,0.996337890625,0.8265227675437927,0.99976646900177,297
0.7072948217391968,0.5471432209014893,0.970611572265625,0.5471432209014893,1.0,298
0.981869101524353,0.9643839597702026,0.9964447021484375,0.9935433268547058,0.9967560172080994,299
0.7967326045036316,0.6621409058570862,0.96392822265625,0.6918023228645325,0.9949013590812683,300
0.9867964386940002,0.9739370346069336,0.9927978515625,0.9986411333084106,0.9906421303749084,301
0.9234023094177246,0.8577041625976562,0.9922637939453125,0.8577041625976562,1.0,302
0.8394842147827148,0.7233716249465942,0.988983154296875,0.7734534740447998,0.9973214864730835,303
0.9567240476608276,0.9170383810997009,0.9985809326171875,0.9311594367027283,0.9997361302375793,304
0.944081723690033,0.8940859436988831,0.98980712890625,0.9994682669639587,0.9888970255851746,305
0.9421157836914062,0.8905660510063171,0.9942474365234375,0.9986979365348816,0.9940285682678223,306
0.946443498134613,0.8983319997787476,0.998046875,0.9877729415893555,0.9982295632362366,307
0.6949663758277893,0.5325275659561157,0.9398040771484375,1.0,0.9353723526000977,308
0.8825587034225464,0.7898032069206238,0.9964141845703125,0.791218638420105,0.999968945980072,309
0.5183531045913696,0.34984925389289856,0.92431640625,0.34984925389289856,1.0,310
0.9076923131942749,0.8309859037399292,0.9974365234375,0.9856801629066467,0.9975888133049011,311
0.5910182595252991,0.41946476697921753,0.9298248291015625,0.43449267745018005,0.9952667355537415,312
0.6190266609191895,0.448253870010376,0.94720458984375,1.0,0.9448385834693909,313
0.47072598338127136,0.30781009793281555,0.9586181640625,1.0,0.9578423500061035,314
0.9693036079406738,0.9404356479644775,0.9973297119140625,0.9910330176353455,0.9976094961166382,315
0.960979163646698,0.9248892068862915,0.995086669921875,0.9962311387062073,0.9950127005577087,316
0.8881559371948242,0.7988134026527405,0.9943084716796875,0.807524561882019,0.999686062335968,317
0.9766436219215393,0.9543533325195312,0.99835205078125,0.9783362150192261,0.9990826845169067,318
0.8610206246376038,0.755958080291748,0.98828125,0.9822461009025574,0.9885128736495972,319
0.8915187120437622,0.8042704463005066,0.998321533203125,0.8042704463005066,1.0,320
0.0,0.0,0.76214599609375,0.0,1.0,321
0.9093433618545532,0.833757758140564,0.9930267333984375,1.0,0.9927740097045898,322
0.9416465163230896,0.889727771282196,0.992645263671875,0.8932016491889954,0.9997221231460571,323
0.9511032700538635,0.9067654609680176,0.985595703125,0.9964184761047363,0.983825147151947,324
0.11759604513645172,0.06247120723128319,0.689483642578125,1.0,0.6829230189323425,325
0.9612711071968079,0.9254302382469177,0.99761962890625,0.9508841037750244,0.9991180896759033,326
0.917672872543335,0.8478701710700989,0.9874114990234375,1.0,0.9864616394042969,327
0.9661858677864075,0.9345837235450745,0.9978179931640625,0.993677020072937,0.9979521036148071,328
0.7389673590660095,0.5860017538070679,0.92779541015625,0.6476503610610962,0.9802877306938171,329
0.908281683921814,0.8319743871688843,0.9911956787109375,0.8758430480957031,0.997238039970398,330
0.7826841473579407,0.6429589986801147,0.8624267578125,0.7025834321975708,0.9494897127151489,331
0.9574247002601624,0.9183266758918762,0.998748779296875,0.9892703890800476,0.9988855123519897,332
0.9262415766716003,0.8626163005828857,0.992340087890625,1.0,0.9919530749320984,333
0.9634563326835632,0.9294894337654114,0.9969024658203125,0.997019350528717,0.9968974590301514,334
0.9388736486434937,0.8847896456718445,0.997283935546875,0.9970824122428894,0.9972882270812988,335
0.9454694390296936,0.8965785503387451,0.9979705810546875,0.9481908082962036,0.9989116787910461,336
0.9544433951377869,0.9128567576408386,0.9947357177734375,0.990136981010437,0.9950069189071655,337
0.9356232285499573,0.8790338039398193,0.990447998046875,0.9993409514427185,0.9897841811180115,338
0.862309455871582,0.7579473257064819,0.983734130859375,0.7673563361167908,0.9991174340248108,339
0.9393805265426636,0.885690450668335,0.995819091796875,0.9995291829109192,0.9956948161125183,340
0.9392167329788208,0.8853992819786072,0.9947662353515625,1.0,0.9945456981658936,341
0.860366702079773,0.7549505233764648,0.99395751953125,1.0,0.9938428997993469,342
0.9717997312545776,0.945146381855011,0.997283935546875,0.9830127954483032,0.9979972839355469,343
0.8890789151191711,0.8003078699111938,0.98614501953125,0.9877850413322449,0.9860473275184631,344
0.7697489857673645,0.6256844997406006,0.9676666259765625,0.7984670996665955,0.9799509048461914,345
0.8170126080513,0.690635085105896,0.9780731201171875,0.8757848739624023,0.9841287732124329,346
0.9658837914466858,0.934018611907959,0.989715576171875,0.9348422288894653,0.999837338924408,347
0.8726996779441833,0.7741500735282898,0.8977203369140625,0.8051866292953491,0.9690819382667542,348
0.7349218130111694,0.5809299945831299,0.8776092529296875,0.592381477355957,0.992088258266449,349
0.9501577019691467,0.9050480723381042,0.9987945556640625,0.98046875,0.9990118741989136,350
0.8643868565559387,0.7611631751060486,0.9700469970703125,0.8177777528762817,0.9901703596115112,351
0.604076623916626,0.4327434301376343,0.7525177001953125,0.4330008625984192,0.9995400309562683,352
0.7704770565032959,0.6266471743583679,0.9961090087890625,0.6266471743583679,1.0,353
0.5707602500915527,0.399345338344574,0.899200439453125,0.5326218605041504,0.9519637227058411,354
0.6592092514038086,0.4916570782661438,0.838226318359375,0.4917985498905182,0.999865710735321,355
0.557635486125946,0.38661202788352966,0.9931488037109375,0.4174041152000427,0.9991673827171326,356
0.9552651643753052,0.9143614172935486,0.9955596923828125,0.970331072807312,0.9968556761741638,357
0.5672568678855896,0.3959236145019531,0.770263671875,0.3959236145019531,1.0,358
0.9637925624847412,0.9301154613494873,0.99639892578125,0.9877358675003052,0.9968407154083252,359
0.0,0.0,0.833099365234375,0.0,1.0,360
0.7630307674407959,0.6168550252914429,0.9648284912109375,0.8733819723129272,0.9711684584617615,361
0.6073253750801086,0.43608564138412476,0.9437255859375,1.0,0.9411652088165283,362
0.9621353149414062,0.9270334839820862,0.99627685546875,0.9754562377929688,0.9973379373550415,363
0.9770963191986084,0.9552183747291565,0.9981536865234375,0.9732277393341064,0.9992048740386963,364
0.7493448853492737,0.5991618633270264,0.86572265625,0.6606730222702026,0.9552009701728821,365
0.9511407017707825,0.9068334102630615,0.9840850830078125,0.9371365308761597,0.993382453918457,366
0.9550264477729797,0.9139240384101868,0.99688720703125,0.9881386756896973,0.9971899390220642,367
0.9154704809188843,0.8441176414489746,0.988677978515625,0.875,0.997243344783783,368
0.8956450819969177,0.8110120296478271,0.957000732421875,0.8212006092071533,0.9963589906692505,369
0.9275533556938171,0.864894688129425,0.912200927734375,0.8750445246696472,0.9789258241653442,370
0.9217154383659363,0.8547979593276978,0.9982452392578125,0.9428969621658325,0.9988583326339722,371
0.7424246668815613,0.5903619527816772,0.8587493896484375,0.5903619527816772,1.0,372
0.9622361660003662,0.9272207617759705,0.9949493408203125,0.9636654257774353,0.9971877336502075,373
0.8386664986610413,0.7221581935882568,0.9006805419921875,0.7252539992332458,0.9976308345794678,374
0.6101922392845154,0.4390479624271393,0.831695556640625,0.627489447593689,0.8859554529190063,375
0.44519615173339844,0.28633588552474976,0.7947845458984375,0.28633588552474976,1.0,376
0.9470351338386536,0.8993985652923584,0.9971923828125,0.9118625521659851,0.9996077418327332,377
0.8853664994239807,0.7943117618560791,0.9800262451171875,0.7946863770484924,0.9999492764472961,378
0.6160081028938293,0.4450951814651489,0.988433837890625,1.0,0.9883255362510681,379
0.9519529938697815,0.9083113670349121,0.995758056640625,0.986389696598053,0.9961749315261841,380
0.7141741514205933,0.5554205775260925,0.955322265625,1.0,0.9526810646057129,381
0.7728142738342285,0.6297451853752136,0.8370361328125,0.6297451853752136,1.0,382
0.45088455080986023,0.29105937480926514,0.8782806396484375,0.7729525566101074,0.885560929775238,383
0.9489822387695312,0.9029173851013184,0.98187255859375,0.9163210988044739,0.9966528415679932,384
0.9520825147628784,0.9085471630096436,0.9622039794921875,0.9316624402999878,0.9828234314918518,385
0.2441168874502182,0.13902798295021057,0.910797119140625,0.13902798295021057,1.0,386
0.8040932416915894,0.6723711490631104,0.9737091064453125,0.7739111185073853,0.9886823892593384,387
0.8106194734573364,0.6815476417541504,0.996734619140625,1.0,0.9967116117477417,388
0.6268081068992615,0.4564606845378876,0.9350433349609375,0.4579223692417145,0.999566912651062,389
0.7664265036582947,0.6213058829307556,0.8095550537109375,0.6213058829307556,1.0,390
0.9118205904960632,0.8379322290420532,0.992919921875,0.9921422600746155,0.9929497241973877,391
0.9786726236343384,0.958236038684845,0.995361328125,0.9924587607383728,0.995710015296936,392
0.8048593997955322,0.6734433174133301,0.914215087890625,0.7170068025588989,0.9788113236427307,393
0.536679208278656,0.36675432324409485,0.823638916015625,0.36814606189727783,0.998542845249176,394
0.8704572319984436,0.7706279158592224,0.952789306640625,1.0,0.943889319896698,395
0.9646782875061035,0.9317666888237,0.992645263671875,0.9890307784080505,0.9930537939071655,396
0.8571892976760864,0.750071108341217,0.9597930908203125,1.0,0.9542757272720337,397
0.9656870365142822,0.9336506724357605,0.9965972900390625,0.935878336429596,0.9998713731765747,398
0.8451200127601624,0.7317816615104675,0.9852294921875,0.9806906580924988,0.9854239821434021,399
0.9556049704551697,0.9149842262268066,0.9716644287109375,0.9279413223266602,0.9930678606033325,400
0.8417200446128845,0.7266982793807983,0.9656829833984375,1.0,0.9622372388839722,401
0.9362916946411133,0.8802146911621094,0.9775238037109375,1.0,0.9730771780014038,402
0.9563709497451782,0.9163897633552551,0.952392578125,0.9217002391815186,0.9924389123916626,403
0.8919220566749573,0.8049272298812866,0.973419189453125,1.0,0.9701446294784546,404
0.9723623394966125,0.9462112188339233,0.9620361328125,0.9735519289970398,0.9368804693222046,405
0.9512826800346375,0.9070915579795837,0.975311279296875,0.9999366998672485,0.9674896597862244,406
0.9835305213928223,0.9675947427749634,0.983856201171875,0.9750910401344299,0.9924256205558777,407
0.8667398691177368,0.764819860458374,0.9499969482421875,0.9521979689598083,0.9495436549186707,408
0.9589959383010864,0.9212220907211304,0.991973876953125,0.9810207486152649,0.9931326508522034,409
0.8769610524177551,0.7808821201324463,0.961944580078125,1.0,0.955973744392395,410
0.8451400399208069,0.7318117022514343,0.8450927734375,0.7400026917457581,0.9850894808769226,411
0.9271156787872314,0.8641338348388672,0.9835205078125,1.0,0.981590986251831,412
0.9831814169883728,0.9669192433357239,0.9772186279296875,0.9745634198188782,0.9829463362693787,413
0.9810163974761963,0.9627401232719421,0.9779815673828125,0.9768398404121399,0.9795739650726318,414
0.9729673862457275,0.9473577737808228,0.972137451171875,0.9877066612243652,0.9560837745666504,415
0.9532509446144104,0.9106776118278503,0.9893798828125,0.9136088490486145,0.9995672702789307,416
0.9484926462173462,0.9020313620567322,0.977996826171875,0.9990218281745911,0.9726486206054688,417
0.858542263507843,0.7521454691886902,0.840911865234375,0.7593116760253906,0.983366847038269,418
0.973204493522644,0.9478074908256531,0.985107421875,0.9993234276771545,0.979832649230957,419
0.7519747614860535,0.6025317311286926,0.7743377685546875,0.6199259161949158,0.9644559621810913,420
0.9831444621086121,0.9668477773666382,0.9789581298828125,0.9805197715759277,0.9763458371162415,421
0.9422047734260559,0.8907251358032227,0.99505615234375,0.9992432594299316,0.994880199432373,422
0.9395819306373596,0.8860486149787903,0.9629974365234375,0.9103022217750549,0.9873499870300293,423
0.9401703476905823,0.8870957493782043,0.9724578857421875,0.9671303629875183,0.9739935398101807,424
0.9004822969436646,0.8189793229103088,0.9637908935546875,1.0,0.9566971063613892,425
0.9066115021705627,0.8291760087013245,0.9848480224609375,1.0,0.9836451411247253,426
0.9432075023651123,0.8925190567970276,0.9892578125,0.9976109266281128,0.9884375333786011,427
0.9099962711334229,0.8348560929298401,0.970489501953125,0.9996932744979858,0.9653669595718384,428
0.9750744104385376,0.9513612389564514,0.9955291748046875,0.9687288999557495,0.9981885552406311,429
0.9174624085426331,0.8475109338760376,0.9163818359375,0.999901533126831,0.8438533544540405,430
0.9589059352874756,0.9210560321807861,0.9813385009765625,0.9440915584564209,0.99250328540802,431
0.8725005984306335,0.7738368511199951,0.9594268798828125,0.773968517780304,0.9999628067016602,432
0.9664301872253418,0.935041069984436,0.9908294677734375,0.9361540675163269,0.9998046159744263,433
0.9582937359809875,0.9199270606040955,0.97052001953125,0.9996396899223328,0.9555986523628235,434
0.95442134141922,0.9128164052963257,0.958221435546875,0.9214425683021545,0.9914596676826477,435
0.9339190721511841,0.8760301470756531,0.9460601806640625,1.0,0.9128365516662598,436
0.9681587815284729,0.9382827281951904,0.988494873046875,0.9971294403076172,0.9866580367088318,437
0.9660921692848206,0.93440842628479,0.994476318359375,0.9557079076766968,0.997954785823822,438
0.935045063495636,0.8780136704444885,0.9728240966796875,0.9495555758476257,0.9788607954978943,439
0.9243881702423096,0.8594068288803101,0.9715728759765625,0.9133782386779785,0.9852453470230103,440
0.9742765426635742,0.9498432874679565,0.98681640625,0.9952554702758789,0.9839905500411987,441
0.8774226903915405,0.7816144824028015,0.9782867431640625,0.7817344665527344,0.9999830722808838,442
0.9674009084701538,0.9368600845336914,0.996612548828125,0.9631578922271729,0.9984545111656189,443
0.9855091571807861,0.9714322686195374,0.993255615234375,0.9836387634277344,0.9961795806884766,444
0.8595424294471741,0.7536820769309998,0.9157867431640625,0.7542206048965454,0.9996291399002075,445
0.9474846124649048,0.9002097249031067,0.9876556396484375,0.9137347936630249,0.9979147911071777,446
0.18308167159557343,0.1007649376988411,0.522857666015625,0.10078232735395432,0.9998049736022949,447
0.8534484505653381,0.7443612217903137,0.9026336669921875,0.7443612217903137,1.0,448
0.9599722623825073,0.9230256676673889,0.98590087890625,0.9661667346954346,0.990086555480957,449
0.9845836162567139,0.9696353077888489,0.991119384765625,0.9904076457023621,0.9914049506187439,450
0.9419158697128296,0.8902088403701782,0.8986053466796875,0.8973402380943298,0.9124339818954468,451
0.6603880524635315,0.4929696321487427,0.761749267578125,0.49325793981552124,0.9994821548461914,452
0.9781434535980225,0.9572218656539917,0.9773406982421875,0.9858189821243286,0.9683622121810913,453
0.9146168828010559,0.8426673412322998,0.9622344970703125,0.9997737407684326,0.9527134299278259,454
0.9515108466148376,0.9075065851211548,0.968902587890625,0.9100673794746399,0.998576819896698,455
0.931929349899292,0.8725353479385376,0.9679412841796875,0.929009735584259,0.9799820184707642,456
0.8711972236633301,0.7717887163162231,0.9229278564453125,0.7766310572624207,0.9968305826187134,457
0.7914535403251648,0.6548805236816406,0.8911285400390625,0.6548805236816406,1.0,458
0.8630750179290771,0.7591309547424316,0.929962158203125,0.8003319501876831,0.9793304204940796,459
0.9080612063407898,0.8316044807434082,0.930145263671875,1.0,0.8933563232421875,460
0.9149274230003357,0.8431946635246277,0.9517974853515625,0.9992352724075317,0.9351821541786194,461
0.977077066898346,0.9551814794540405,0.9903717041015625,0.9841920137405396,0.9919995665550232,462
0.8595564365386963,0.7537035942077637,0.934295654296875,0.7537035942077637,1.0,463
0.9655762314796448,0.933443546295166,0.9533233642578125,0.9913119673728943,0.8794590830802917,464
0.9105651378631592,0.8358142375946045,0.9155120849609375,0.8367322683334351,0.9988382458686829,465
0.8709760904312134,0.7714416980743408,0.924163818359375,0.7716191411018372,0.9998858571052551,466
0.8887457251548767,0.7997680902481079,0.9736480712890625,0.9731941223144531,0.973703145980835,467
0.9188437461853027,0.8498713374137878,0.902069091796875,0.8540868163108826,0.9908248782157898,468
0.9555847644805908,0.9149471521377563,0.9819488525390625,0.9887343645095825,0.9802905321121216,469
0.935279905796051,0.8784279823303223,0.9742279052734375,0.9967330694198608,0.9690572619438171,470
0.9360762238502502,0.8798338770866394,0.90948486328125,0.8945666551589966,0.9521313905715942,471
0.9539947509765625,0.9120362997055054,0.95770263671875,0.9210678339004517,0.9909996390342712,472
0.942798912525177,0.8917876482009888,0.91607666015625,0.9481236934661865,0.8296672105789185,473
0.9688133001327515,0.9395129680633545,0.9964752197265625,0.9950082898139954,0.9965606331825256,474
0.6894466876983643,0.5260730385780334,0.83538818359375,0.5278586149215698,0.9982030391693115,475
0.04674997925758362,0.02393445558845997,0.676422119140625,1.0,0.6738341450691223,476
0.9626097083091736,0.9279146790504456,0.93707275390625,0.9333145618438721,0.9617650508880615,477
0.972468376159668,0.9464120864868164,0.997344970703125,0.980849027633667,0.998173177242279,478
0.9023717045783997,0.8221104741096497,0.923370361328125,0.9212114214897156,0.9247186779975891,479
0.8595700263977051,0.7537245154380798,0.94677734375,1.0,0.9364211559295654,480
0.8732143640518188,0.7749605178833008,0.92822265625,0.7788729667663574,0.9976530075073242,481
0.9437044262886047,0.8934094309806824,0.982330322265625,0.8941501379013062,0.9998354315757751,482
0.9611481428146362,0.9252023100852966,0.9826507568359375,0.9304048418998718,0.9983141422271729,483
0.9811828136444092,0.9630606770515442,0.995941162109375,0.9700657725334167,0.9991093873977661,484
0.9104613661766052,0.8356393575668335,0.94000244140625,0.8374596834182739,0.9987519383430481,485
0.9166937470436096,0.8461999893188477,0.9139404296875,0.8483514785766602,0.9967884421348572,486
0.7145422697067261,0.555866003036499,0.6046600341796875,0.5593273043632507,0.9522550106048584,487
0.9300630688667297,0.8692690134048462,0.989166259765625,0.9306130409240723,0.9940789937973022,488
0.96168053150177,0.9261894822120667,0.9919281005859375,0.9701841473579407,0.994462788105011,489
0.8388322591781616,0.7224040627479553,0.8602447509765625,0.7509451508522034,0.9628950357437134,490
0.9548110961914062,0.9135297536849976,0.9951629638671875,0.9955410361289978,0.9951425194740295,491
0.9306961894035339,0.8703758716583252,0.95989990234375,0.8703758716583252,1.0,492
0.8367806673049927,0.719366192817688,0.913787841796875,0.7339482307434082,0.9912669658660889,493
0.9845919609069824,0.9696515798568726,0.987640380859375,0.9816416501998901,0.9916777014732361,494
0.8643083572387695,0.7610414028167725,0.992156982421875,1.0,0.9919560551643372,495
0.946143627166748,0.8977918028831482,0.997528076171875,1.0,0.9974732398986816,496
0.7883435487747192,0.650632917881012,0.99578857421875,0.650632917881012,1.0,497
0.32806673645973206,0.1962200105190277,0.9422454833984375,0.1962200105190277,1.0,498
0.79013991355896,0.6530836820602417,0.9759674072265625,0.6530836820602417,1.0,499
0.9095237851142883,0.8340611457824707,0.999420166015625,0.9138755798339844,0.9996938705444336,500
0.8019182682037354,0.6693351864814758,0.97100830078125,0.6699181199073792,0.9999163746833801,501
0.8197692632675171,0.6945838928222656,0.9201507568359375,0.6945838928222656,1.0,502
0.8926805257797241,0.806163489818573,0.98675537109375,0.806163489818573,1.0,503
0.532628059387207,0.3629809319972992,0.8516998291015625,0.556471049785614,0.9045588374137878,504
0.929174542427063,0.8677180409431458,0.9937286376953125,0.8677180409431458,1.0,505
0.922873318195343,0.8567918539047241,0.9937744140625,0.9108209013938904,0.9973112940788269,506
0.8153912425041199,0.6883211731910706,0.97393798828125,0.6883211731910706,1.0,507
0.14207614958286285,0.07647038251161575,0.602508544921875,1.0,0.5889805555343628,508
0.8779414892196655,0.7824382781982422,0.9915313720703125,0.7824382781982422,1.0,509
0.7691248059272766,0.6248601078987122,0.9386138916015625,0.6460040211677551,0.9936370253562927,510
0.4581393003463745,0.29713404178619385,0.9165496826171875,0.9956933856010437,0.9136425256729126,511
0.9301310181617737,0.8693877458572388,0.9970703125,0.936950147151947,0.9983481764793396,512
0.6754550933837891,0.5099526047706604,0.9921112060546875,0.9590017795562744,0.9923970699310303,513
0.8723864555358887,0.7736572623252869,0.9783935546875,0.7972327470779419,0.9968889355659485,514
0.41378849744796753,0.2608658969402313,0.5993499755859375,0.2608658969402313,1.0,515
0.9208676815032959,0.8533408641815186,0.9960479736328125,0.8922439217567444,0.9987940192222595,516
0.7357852458953857,0.5820097327232361,0.9225006103515625,0.591106653213501,0.9965093731880188,517
0.9390815496444702,0.8851590156555176,0.9990081787109375,0.9027026891708374,0.9998307228088379,518
